index,label_id,dataset_category,prompt_class
4224,28,crocodile,crocodile
4225,28,crocodile,crocodile
4226,28,crocodile,crocodile
4227,28,crocodile,crocodile
4228,28,crocodile,crocodile
4229,28,crocodile,crocodile
4230,28,crocodile,crocodile
4231,28,crocodile,crocodile
4232,29,crocodile_head,head of a  crocodile
4233,29,crocodile_head,head of a  crocodile
4234,29,crocodile_head,head of a  crocodile
4235,29,crocodile_head,head of a  crocodile
4236,29,crocodile_head,head of a  crocodile
4237,29,crocodile_head,head of a  crocodile
4238,29,crocodile_head,head of a  crocodile
4239,29,crocodile_head,head of a  crocodile
4240,29,crocodile_head,head of a  crocodile
4241,29,crocodile_head,head of a  crocodile
4242,29,crocodile_head,head of a  crocodile
4243,29,crocodile_head,head of a  crocodile
4244,29,crocodile_head,head of a  crocodile
4245,29,crocodile_head,head of a  crocodile
4246,29,crocodile_head,head of a  crocodile
4247,29,crocodile_head,head of a  crocodile
4248,29,crocodile_head,head of a  crocodile
4249,29,crocodile_head,head of a  crocodile
4250,29,crocodile_head,head of a  crocodile
4251,29,crocodile_head,head of a  crocodile
4252,29,crocodile_head,head of a  crocodile
4253,29,crocodile_head,head of a  crocodile
4254,29,crocodile_head,head of a  crocodile
4255,29,crocodile_head,head of a  crocodile
4256,29,crocodile_head,head of a  crocodile
4257,29,crocodile_head,head of a  crocodile
4258,29,crocodile_head,head of a  crocodile
4259,29,crocodile_head,head of a  crocodile
4260,29,crocodile_head,head of a  crocodile
4261,29,crocodile_head,head of a  crocodile
4262,29,crocodile_head,head of a  crocodile
4263,29,crocodile_head,head of a  crocodile
4264,29,crocodile_head,head of a  crocodile
4265,29,crocodile_head,head of a  crocodile
4266,29,crocodile_head,head of a  crocodile
4267,29,crocodile_head,head of a  crocodile
4268,29,crocodile_head,head of a  crocodile
4269,29,crocodile_head,head of a  crocodile
4270,29,crocodile_head,head of a  crocodile
4271,29,crocodile_head,head of a  crocodile
4272,29,crocodile_head,head of a  crocodile
4273,29,crocodile_head,head of a  crocodile
4274,29,crocodile_head,head of a  crocodile
4275,29,crocodile_head,head of a  crocodile
4276,29,crocodile_head,head of a  crocodile
4277,29,crocodile_head,head of a  crocodile
4278,29,crocodile_head,head of a  crocodile
4279,29,crocodile_head,head of a  crocodile
4280,29,crocodile_head,head of a  crocodile
4281,29,crocodile_head,head of a  crocodile
4282,29,crocodile_head,head of a  crocodile
4283,30,cup,cup
4284,30,cup,cup
4285,30,cup,cup
4286,30,cup,cup
4287,30,cup,cup
4288,30,cup,cup
4289,30,cup,cup
4290,30,cup,cup
4291,30,cup,cup
4292,30,cup,cup
4293,30,cup,cup
4294,30,cup,cup
4295,30,cup,cup
4296,30,cup,cup
4297,30,cup,cup
4298,30,cup,cup
4299,30,cup,cup
4300,30,cup,cup
4301,30,cup,cup
4302,30,cup,cup
4303,30,cup,cup
4304,30,cup,cup
4305,30,cup,cup
4306,30,cup,cup
4307,30,cup,cup
4308,30,cup,cup
4309,30,cup,cup
4310,30,cup,cup
4311,30,cup,cup
4312,30,cup,cup
4313,30,cup,cup
4314,30,cup,cup
4315,30,cup,cup
4316,30,cup,cup
4317,30,cup,cup
4318,30,cup,cup
4319,30,cup,cup
4320,30,cup,cup
4321,30,cup,cup
4322,30,cup,cup
4323,30,cup,cup
4324,30,cup,cup
4325,30,cup,cup
4326,30,cup,cup
4327,30,cup,cup
4328,30,cup,cup
4329,30,cup,cup
4330,30,cup,cup
4331,30,cup,cup
4332,30,cup,cup
4333,30,cup,cup
4334,30,cup,cup
4335,30,cup,cup
4336,30,cup,cup
4337,30,cup,cup
4338,30,cup,cup
4339,30,cup,cup
4340,31,dalmatian,dalmatian
4341,31,dalmatian,dalmatian
4342,31,dalmatian,dalmatian
4343,31,dalmatian,dalmatian
4344,31,dalmatian,dalmatian
4345,31,dalmatian,dalmatian
4346,31,dalmatian,dalmatian
4347,31,dalmatian,dalmatian
4348,31,dalmatian,dalmatian
4349,31,dalmatian,dalmatian
4350,31,dalmatian,dalmatian
4351,31,dalmatian,dalmatian
4352,31,dalmatian,dalmatian
4353,31,dalmatian,dalmatian
4354,31,dalmatian,dalmatian
4355,31,dalmatian,dalmatian
4356,31,dalmatian,dalmatian
4357,31,dalmatian,dalmatian
4358,31,dalmatian,dalmatian
4359,31,dalmatian,dalmatian
4360,31,dalmatian,dalmatian
4361,31,dalmatian,dalmatian
4362,31,dalmatian,dalmatian
4363,31,dalmatian,dalmatian
4364,31,dalmatian,dalmatian
4365,31,dalmatian,dalmatian
4366,31,dalmatian,dalmatian
4367,31,dalmatian,dalmatian
4368,31,dalmatian,dalmatian
4369,31,dalmatian,dalmatian
4370,31,dalmatian,dalmatian
4371,31,dalmatian,dalmatian
4372,31,dalmatian,dalmatian
4373,31,dalmatian,dalmatian
4374,31,dalmatian,dalmatian
4375,31,dalmatian,dalmatian
4376,31,dalmatian,dalmatian
4377,31,dalmatian,dalmatian
4378,31,dalmatian,dalmatian
4379,31,dalmatian,dalmatian
4380,31,dalmatian,dalmatian
4381,31,dalmatian,dalmatian
4382,31,dalmatian,dalmatian
4383,31,dalmatian,dalmatian
4384,31,dalmatian,dalmatian
4385,31,dalmatian,dalmatian
4386,31,dalmatian,dalmatian
4387,31,dalmatian,dalmatian
4388,31,dalmatian,dalmatian
4389,31,dalmatian,dalmatian
4390,31,dalmatian,dalmatian
4391,31,dalmatian,dalmatian
4392,31,dalmatian,dalmatian
4393,31,dalmatian,dalmatian
4394,31,dalmatian,dalmatian
4395,31,dalmatian,dalmatian
4396,31,dalmatian,dalmatian
4397,31,dalmatian,dalmatian
4398,31,dalmatian,dalmatian
4399,31,dalmatian,dalmatian
4400,31,dalmatian,dalmatian
4401,31,dalmatian,dalmatian
4402,31,dalmatian,dalmatian
4403,31,dalmatian,dalmatian
4404,31,dalmatian,dalmatian
4405,31,dalmatian,dalmatian
4406,31,dalmatian,dalmatian
4407,32,dollar_bill,dollar bill
4408,32,dollar_bill,dollar bill
4409,32,dollar_bill,dollar bill
4410,32,dollar_bill,dollar bill
4411,32,dollar_bill,dollar bill
4412,32,dollar_bill,dollar bill
4413,32,dollar_bill,dollar bill
4414,32,dollar_bill,dollar bill
4415,32,dollar_bill,dollar bill
4416,32,dollar_bill,dollar bill
4417,32,dollar_bill,dollar bill
4418,32,dollar_bill,dollar bill
4419,32,dollar_bill,dollar bill
4420,32,dollar_bill,dollar bill
4421,32,dollar_bill,dollar bill
4422,32,dollar_bill,dollar bill
4423,32,dollar_bill,dollar bill
4424,32,dollar_bill,dollar bill
4425,32,dollar_bill,dollar bill
4426,32,dollar_bill,dollar bill
4427,32,dollar_bill,dollar bill
4428,32,dollar_bill,dollar bill
4429,32,dollar_bill,dollar bill
4430,32,dollar_bill,dollar bill
4431,32,dollar_bill,dollar bill
4432,32,dollar_bill,dollar bill
4433,32,dollar_bill,dollar bill
4434,32,dollar_bill,dollar bill
4435,32,dollar_bill,dollar bill
4436,32,dollar_bill,dollar bill
4437,32,dollar_bill,dollar bill
4438,32,dollar_bill,dollar bill
4439,32,dollar_bill,dollar bill
4440,32,dollar_bill,dollar bill
4441,32,dollar_bill,dollar bill
4442,32,dollar_bill,dollar bill
4443,32,dollar_bill,dollar bill
4444,32,dollar_bill,dollar bill
4445,32,dollar_bill,dollar bill
4446,32,dollar_bill,dollar bill
4447,32,dollar_bill,dollar bill
4448,32,dollar_bill,dollar bill
4449,32,dollar_bill,dollar bill
4450,32,dollar_bill,dollar bill
4451,32,dollar_bill,dollar bill
4452,32,dollar_bill,dollar bill
4453,32,dollar_bill,dollar bill
4454,32,dollar_bill,dollar bill
4455,32,dollar_bill,dollar bill
4456,32,dollar_bill,dollar bill
4457,32,dollar_bill,dollar bill
4458,32,dollar_bill,dollar bill
4459,33,dolphin,dolphin
4460,33,dolphin,dolphin
4461,33,dolphin,dolphin
4462,33,dolphin,dolphin
4463,33,dolphin,dolphin
4464,33,dolphin,dolphin
4465,33,dolphin,dolphin
4466,33,dolphin,dolphin
4467,33,dolphin,dolphin
4468,33,dolphin,dolphin
4469,33,dolphin,dolphin
4470,33,dolphin,dolphin
4471,33,dolphin,dolphin
4472,33,dolphin,dolphin
4473,33,dolphin,dolphin
4474,33,dolphin,dolphin
4475,33,dolphin,dolphin
4476,33,dolphin,dolphin
4477,33,dolphin,dolphin
4478,33,dolphin,dolphin
4479,33,dolphin,dolphin
4480,33,dolphin,dolphin
4481,33,dolphin,dolphin
4482,33,dolphin,dolphin
4483,33,dolphin,dolphin
4484,33,dolphin,dolphin
4485,33,dolphin,dolphin
4486,33,dolphin,dolphin
4487,33,dolphin,dolphin
4488,33,dolphin,dolphin
4489,33,dolphin,dolphin
4490,33,dolphin,dolphin
4491,33,dolphin,dolphin
4492,33,dolphin,dolphin
4493,33,dolphin,dolphin
4494,33,dolphin,dolphin
4495,33,dolphin,dolphin
4496,33,dolphin,dolphin
4497,33,dolphin,dolphin
4498,33,dolphin,dolphin
4499,33,dolphin,dolphin
4500,33,dolphin,dolphin
4501,33,dolphin,dolphin
4502,33,dolphin,dolphin
4503,33,dolphin,dolphin
4504,33,dolphin,dolphin
4505,33,dolphin,dolphin
4506,33,dolphin,dolphin
4507,33,dolphin,dolphin
4508,33,dolphin,dolphin
4509,33,dolphin,dolphin
4510,33,dolphin,dolphin
4511,33,dolphin,dolphin
4512,33,dolphin,dolphin
4513,33,dolphin,dolphin
4514,33,dolphin,dolphin
4515,33,dolphin,dolphin
4516,33,dolphin,dolphin
4517,33,dolphin,dolphin
4518,33,dolphin,dolphin
4519,33,dolphin,dolphin
4520,33,dolphin,dolphin
4521,33,dolphin,dolphin
4522,33,dolphin,dolphin
4523,33,dolphin,dolphin
4524,34,dragonfly,dragonfly
4525,34,dragonfly,dragonfly
4526,34,dragonfly,dragonfly
4527,34,dragonfly,dragonfly
4528,34,dragonfly,dragonfly
4529,34,dragonfly,dragonfly
4530,34,dragonfly,dragonfly
4531,34,dragonfly,dragonfly
4532,34,dragonfly,dragonfly
4533,34,dragonfly,dragonfly
4534,34,dragonfly,dragonfly
4535,34,dragonfly,dragonfly
4536,34,dragonfly,dragonfly
4537,34,dragonfly,dragonfly
4538,34,dragonfly,dragonfly
4539,34,dragonfly,dragonfly
4540,34,dragonfly,dragonfly
4541,34,dragonfly,dragonfly
4542,34,dragonfly,dragonfly
4543,34,dragonfly,dragonfly
4544,34,dragonfly,dragonfly
4545,34,dragonfly,dragonfly
4546,34,dragonfly,dragonfly
4547,34,dragonfly,dragonfly
4548,34,dragonfly,dragonfly
4549,34,dragonfly,dragonfly
4550,34,dragonfly,dragonfly
4551,34,dragonfly,dragonfly
4552,34,dragonfly,dragonfly
4553,34,dragonfly,dragonfly
4554,34,dragonfly,dragonfly
4555,34,dragonfly,dragonfly
4556,34,dragonfly,dragonfly
4557,34,dragonfly,dragonfly
4558,34,dragonfly,dragonfly
4559,34,dragonfly,dragonfly
4560,34,dragonfly,dragonfly
4561,34,dragonfly,dragonfly
4562,34,dragonfly,dragonfly
4563,34,dragonfly,dragonfly
4564,34,dragonfly,dragonfly
4565,34,dragonfly,dragonfly
4566,34,dragonfly,dragonfly
4567,34,dragonfly,dragonfly
4568,34,dragonfly,dragonfly
4569,34,dragonfly,dragonfly
4570,34,dragonfly,dragonfly
4571,34,dragonfly,dragonfly
4572,34,dragonfly,dragonfly
4573,34,dragonfly,dragonfly
4574,34,dragonfly,dragonfly
4575,34,dragonfly,dragonfly
4576,34,dragonfly,dragonfly
4577,34,dragonfly,dragonfly
4578,34,dragonfly,dragonfly
4579,34,dragonfly,dragonfly
4580,34,dragonfly,dragonfly
4581,34,dragonfly,dragonfly
4582,34,dragonfly,dragonfly
4583,34,dragonfly,dragonfly
4584,34,dragonfly,dragonfly
4585,34,dragonfly,dragonfly
4586,34,dragonfly,dragonfly
4587,34,dragonfly,dragonfly
4588,34,dragonfly,dragonfly
4589,34,dragonfly,dragonfly
4590,34,dragonfly,dragonfly
4591,34,dragonfly,dragonfly
4592,35,electric_guitar,electric guitar
4593,35,electric_guitar,electric guitar
4594,35,electric_guitar,electric guitar
4595,35,electric_guitar,electric guitar
4596,35,electric_guitar,electric guitar
4597,35,electric_guitar,electric guitar
4598,35,electric_guitar,electric guitar
4599,35,electric_guitar,electric guitar
4600,35,electric_guitar,electric guitar
4601,35,electric_guitar,electric guitar
4602,35,electric_guitar,electric guitar
4603,35,electric_guitar,electric guitar
4604,35,electric_guitar,electric guitar
4605,35,electric_guitar,electric guitar
4606,35,electric_guitar,electric guitar
4607,35,electric_guitar,electric guitar
4608,35,electric_guitar,electric guitar
4609,35,electric_guitar,electric guitar
4610,35,electric_guitar,electric guitar
4611,35,electric_guitar,electric guitar
4612,35,electric_guitar,electric guitar
4613,35,electric_guitar,electric guitar
4614,35,electric_guitar,electric guitar
4615,35,electric_guitar,electric guitar
4616,35,electric_guitar,electric guitar
4617,35,electric_guitar,electric guitar
4618,35,electric_guitar,electric guitar
4619,35,electric_guitar,electric guitar
4620,35,electric_guitar,electric guitar
4621,35,electric_guitar,electric guitar
4622,35,electric_guitar,electric guitar
4623,35,electric_guitar,electric guitar
4624,35,electric_guitar,electric guitar
4625,35,electric_guitar,electric guitar
4626,35,electric_guitar,electric guitar
4627,35,electric_guitar,electric guitar
4628,35,electric_guitar,electric guitar
4629,35,electric_guitar,electric guitar
4630,35,electric_guitar,electric guitar
4631,35,electric_guitar,electric guitar
4632,35,electric_guitar,electric guitar
4633,35,electric_guitar,electric guitar
4634,35,electric_guitar,electric guitar
4635,35,electric_guitar,electric guitar
4636,35,electric_guitar,electric guitar
4637,35,electric_guitar,electric guitar
4638,35,electric_guitar,electric guitar
4639,35,electric_guitar,electric guitar
4640,35,electric_guitar,electric guitar
4641,35,electric_guitar,electric guitar
4642,35,electric_guitar,electric guitar
4643,35,electric_guitar,electric guitar
4644,35,electric_guitar,electric guitar
4645,35,electric_guitar,electric guitar
4646,35,electric_guitar,electric guitar
4647,35,electric_guitar,electric guitar
4648,35,electric_guitar,electric guitar
4649,35,electric_guitar,electric guitar
4650,35,electric_guitar,electric guitar
4651,35,electric_guitar,electric guitar
4652,35,electric_guitar,electric guitar
4653,35,electric_guitar,electric guitar
4654,35,electric_guitar,electric guitar
4655,35,electric_guitar,electric guitar
4656,35,electric_guitar,electric guitar
4657,35,electric_guitar,electric guitar
4658,35,electric_guitar,electric guitar
4659,35,electric_guitar,electric guitar
4660,35,electric_guitar,electric guitar
4661,35,electric_guitar,electric guitar
4662,35,electric_guitar,electric guitar
4663,35,electric_guitar,electric guitar
4664,35,electric_guitar,electric guitar
4665,35,electric_guitar,electric guitar
4666,35,electric_guitar,electric guitar
4667,36,elephant,elephant
4668,36,elephant,elephant
4669,36,elephant,elephant
4670,36,elephant,elephant
4671,36,elephant,elephant
4672,36,elephant,elephant
4673,36,elephant,elephant
4674,36,elephant,elephant
4675,36,elephant,elephant
4676,36,elephant,elephant
4677,36,elephant,elephant
4678,36,elephant,elephant
4679,36,elephant,elephant
4680,36,elephant,elephant
4681,36,elephant,elephant
4682,36,elephant,elephant
4683,36,elephant,elephant
4684,36,elephant,elephant
4685,36,elephant,elephant
4686,36,elephant,elephant
4687,36,elephant,elephant
4688,36,elephant,elephant
4689,36,elephant,elephant
4690,36,elephant,elephant
4691,36,elephant,elephant
4692,36,elephant,elephant
4693,36,elephant,elephant
4694,36,elephant,elephant
4695,36,elephant,elephant
4696,36,elephant,elephant
4697,36,elephant,elephant
4698,36,elephant,elephant
4699,36,elephant,elephant
4700,36,elephant,elephant
4701,36,elephant,elephant
4702,36,elephant,elephant
4703,36,elephant,elephant
4704,36,elephant,elephant
4705,36,elephant,elephant
4706,36,elephant,elephant
4707,36,elephant,elephant
4708,36,elephant,elephant
4709,36,elephant,elephant
4710,36,elephant,elephant
4711,36,elephant,elephant
4712,36,elephant,elephant
4713,36,elephant,elephant
4714,36,elephant,elephant
4715,36,elephant,elephant
4716,36,elephant,elephant
4717,36,elephant,elephant
4718,36,elephant,elephant
4719,36,elephant,elephant
4720,36,elephant,elephant
4721,36,elephant,elephant
4722,36,elephant,elephant
4723,36,elephant,elephant
4724,36,elephant,elephant
4725,36,elephant,elephant
4726,36,elephant,elephant
4727,36,elephant,elephant
4728,36,elephant,elephant
4729,36,elephant,elephant
4730,36,elephant,elephant
4731,37,emu,emu
4732,37,emu,emu
4733,37,emu,emu
4734,37,emu,emu
4735,37,emu,emu
4736,37,emu,emu
4737,37,emu,emu
4738,37,emu,emu
4739,37,emu,emu
4740,37,emu,emu
4741,37,emu,emu
4742,37,emu,emu
4743,37,emu,emu
4744,37,emu,emu
4745,37,emu,emu
4746,37,emu,emu
4747,37,emu,emu
4748,37,emu,emu
4749,37,emu,emu
4750,37,emu,emu
4751,37,emu,emu
4752,37,emu,emu
4753,37,emu,emu
4754,37,emu,emu
4755,37,emu,emu
4756,37,emu,emu
4757,37,emu,emu
4758,37,emu,emu
4759,37,emu,emu
4760,37,emu,emu
4761,37,emu,emu
4762,37,emu,emu
4763,37,emu,emu
4764,37,emu,emu
4765,37,emu,emu
4766,37,emu,emu
4767,37,emu,emu
4768,37,emu,emu
4769,37,emu,emu
4770,37,emu,emu
4771,37,emu,emu
4772,37,emu,emu
4773,37,emu,emu
4774,37,emu,emu
4775,37,emu,emu
4776,37,emu,emu
4777,37,emu,emu
4778,37,emu,emu
4779,37,emu,emu
4780,37,emu,emu
4781,37,emu,emu
4782,37,emu,emu
4783,37,emu,emu
4784,38,euphonium,euphonium
4785,38,euphonium,euphonium
4786,38,euphonium,euphonium
4787,38,euphonium,euphonium
4788,38,euphonium,euphonium
4789,38,euphonium,euphonium
4790,38,euphonium,euphonium
4791,38,euphonium,euphonium
4792,38,euphonium,euphonium
4793,38,euphonium,euphonium
4794,38,euphonium,euphonium
4795,38,euphonium,euphonium
4796,38,euphonium,euphonium
4797,38,euphonium,euphonium
4798,38,euphonium,euphonium
4799,38,euphonium,euphonium
4800,38,euphonium,euphonium
4801,38,euphonium,euphonium
4802,38,euphonium,euphonium
4803,38,euphonium,euphonium
4804,38,euphonium,euphonium
4805,38,euphonium,euphonium
4806,38,euphonium,euphonium
4807,38,euphonium,euphonium
4808,38,euphonium,euphonium
4809,38,euphonium,euphonium
4810,38,euphonium,euphonium
4811,38,euphonium,euphonium
4812,38,euphonium,euphonium
4813,38,euphonium,euphonium
4814,38,euphonium,euphonium
4815,38,euphonium,euphonium
4816,38,euphonium,euphonium
4817,38,euphonium,euphonium
4818,38,euphonium,euphonium
4819,38,euphonium,euphonium
4820,38,euphonium,euphonium
4821,38,euphonium,euphonium
4822,38,euphonium,euphonium
4823,38,euphonium,euphonium
4824,38,euphonium,euphonium
4825,38,euphonium,euphonium
4826,38,euphonium,euphonium
4827,38,euphonium,euphonium
4828,38,euphonium,euphonium
4829,38,euphonium,euphonium
4830,38,euphonium,euphonium
4831,38,euphonium,euphonium
4832,38,euphonium,euphonium
4833,38,euphonium,euphonium
4834,38,euphonium,euphonium
4835,38,euphonium,euphonium
4836,38,euphonium,euphonium
4837,38,euphonium,euphonium
4838,38,euphonium,euphonium
4839,38,euphonium,euphonium
4840,38,euphonium,euphonium
4841,38,euphonium,euphonium
4842,38,euphonium,euphonium
4843,38,euphonium,euphonium
4844,38,euphonium,euphonium
4845,38,euphonium,euphonium
4846,38,euphonium,euphonium
4847,38,euphonium,euphonium
4848,39,ewer,ewer
4849,39,ewer,ewer
4850,39,ewer,ewer
4851,39,ewer,ewer
4852,39,ewer,ewer
4853,39,ewer,ewer
4854,39,ewer,ewer
4855,39,ewer,ewer
4856,39,ewer,ewer
4857,39,ewer,ewer
4858,39,ewer,ewer
4859,39,ewer,ewer
4860,39,ewer,ewer
4861,39,ewer,ewer
4862,39,ewer,ewer
4863,39,ewer,ewer
4864,39,ewer,ewer
4865,39,ewer,ewer
4866,39,ewer,ewer
4867,39,ewer,ewer
4868,39,ewer,ewer
4869,39,ewer,ewer
4870,39,ewer,ewer
4871,39,ewer,ewer
4872,39,ewer,ewer
4873,39,ewer,ewer
4874,39,ewer,ewer
4875,39,ewer,ewer
4876,39,ewer,ewer
4877,39,ewer,ewer
4878,39,ewer,ewer
4879,39,ewer,ewer
4880,39,ewer,ewer
4881,39,ewer,ewer
4882,39,ewer,ewer
4883,39,ewer,ewer
4884,39,ewer,ewer
4885,39,ewer,ewer
4886,39,ewer,ewer
4887,39,ewer,ewer
4888,39,ewer,ewer
4889,39,ewer,ewer
4890,39,ewer,ewer
4891,39,ewer,ewer
4892,39,ewer,ewer
4893,39,ewer,ewer
4894,39,ewer,ewer
4895,39,ewer,ewer
4896,39,ewer,ewer
4897,39,ewer,ewer
4898,39,ewer,ewer
4899,39,ewer,ewer
4900,39,ewer,ewer
4901,39,ewer,ewer
4902,39,ewer,ewer
4903,39,ewer,ewer
4904,39,ewer,ewer
4905,39,ewer,ewer
4906,39,ewer,ewer
4907,39,ewer,ewer
4908,39,ewer,ewer
4909,39,ewer,ewer
4910,39,ewer,ewer
4911,39,ewer,ewer
4912,39,ewer,ewer
4913,39,ewer,ewer
4914,39,ewer,ewer
4915,39,ewer,ewer
4916,39,ewer,ewer
4917,39,ewer,ewer
4918,39,ewer,ewer
4919,39,ewer,ewer
4920,39,ewer,ewer
4921,39,ewer,ewer
4922,39,ewer,ewer
4923,39,ewer,ewer
4924,39,ewer,ewer
4925,39,ewer,ewer
4926,39,ewer,ewer
4927,39,ewer,ewer
4928,39,ewer,ewer
4929,39,ewer,ewer
4930,39,ewer,ewer
4931,39,ewer,ewer
4932,39,ewer,ewer
4933,40,ferry,ferry
4934,40,ferry,ferry
4935,40,ferry,ferry
4936,40,ferry,ferry
4937,40,ferry,ferry
4938,40,ferry,ferry
4939,40,ferry,ferry
4940,40,ferry,ferry
4941,40,ferry,ferry
4942,40,ferry,ferry
4943,40,ferry,ferry
4944,40,ferry,ferry
4945,40,ferry,ferry
4946,40,ferry,ferry
4947,40,ferry,ferry
4948,40,ferry,ferry
4949,40,ferry,ferry
4950,40,ferry,ferry
4951,40,ferry,ferry
4952,40,ferry,ferry
4953,40,ferry,ferry
4954,40,ferry,ferry
4955,40,ferry,ferry
4956,40,ferry,ferry
4957,40,ferry,ferry
4958,40,ferry,ferry
4959,40,ferry,ferry
4960,40,ferry,ferry
4961,40,ferry,ferry
4962,40,ferry,ferry
4963,40,ferry,ferry
4964,40,ferry,ferry
4965,40,ferry,ferry
4966,40,ferry,ferry
4967,40,ferry,ferry
4968,40,ferry,ferry
4969,40,ferry,ferry
4970,40,ferry,ferry
4971,40,ferry,ferry
4972,40,ferry,ferry
4973,40,ferry,ferry
4974,40,ferry,ferry
4975,40,ferry,ferry
4976,40,ferry,ferry
4977,40,ferry,ferry
4978,40,ferry,ferry
4979,40,ferry,ferry
4980,40,ferry,ferry
4981,40,ferry,ferry
4982,40,ferry,ferry
4983,40,ferry,ferry
4984,40,ferry,ferry
4985,40,ferry,ferry
4986,40,ferry,ferry
4987,40,ferry,ferry
4988,40,ferry,ferry
4989,40,ferry,ferry
4990,40,ferry,ferry
4991,40,ferry,ferry
4992,40,ferry,ferry
4993,40,ferry,ferry
4994,40,ferry,ferry
4995,40,ferry,ferry
4996,40,ferry,ferry
4997,40,ferry,ferry
4998,40,ferry,ferry
4999,40,ferry,ferry
5000,41,flamingo,flamingo
5001,41,flamingo,flamingo
5002,41,flamingo,flamingo
5003,41,flamingo,flamingo
5004,41,flamingo,flamingo
5005,41,flamingo,flamingo
5006,41,flamingo,flamingo
5007,41,flamingo,flamingo
5008,41,flamingo,flamingo
5009,41,flamingo,flamingo
5010,41,flamingo,flamingo
5011,41,flamingo,flamingo
5012,41,flamingo,flamingo
5013,41,flamingo,flamingo
5014,41,flamingo,flamingo
5015,41,flamingo,flamingo
5016,41,flamingo,flamingo
5017,41,flamingo,flamingo
5018,41,flamingo,flamingo
5019,41,flamingo,flamingo
5020,41,flamingo,flamingo
5021,41,flamingo,flamingo
5022,41,flamingo,flamingo
5023,41,flamingo,flamingo
5024,41,flamingo,flamingo
5025,41,flamingo,flamingo
5026,41,flamingo,flamingo
5027,41,flamingo,flamingo
5028,41,flamingo,flamingo
5029,41,flamingo,flamingo
5030,41,flamingo,flamingo
5031,41,flamingo,flamingo
5032,41,flamingo,flamingo
5033,41,flamingo,flamingo
5034,41,flamingo,flamingo
5035,41,flamingo,flamingo
5036,41,flamingo,flamingo
5037,41,flamingo,flamingo
5038,41,flamingo,flamingo
5039,41,flamingo,flamingo
5040,41,flamingo,flamingo
5041,41,flamingo,flamingo
5042,41,flamingo,flamingo
5043,41,flamingo,flamingo
5044,41,flamingo,flamingo
5045,41,flamingo,flamingo
5046,41,flamingo,flamingo
5047,41,flamingo,flamingo
5048,41,flamingo,flamingo
5049,41,flamingo,flamingo
5050,41,flamingo,flamingo
5051,41,flamingo,flamingo
5052,41,flamingo,flamingo
5053,41,flamingo,flamingo
5054,41,flamingo,flamingo
5055,41,flamingo,flamingo
5056,41,flamingo,flamingo
5057,41,flamingo,flamingo
5058,41,flamingo,flamingo
5059,41,flamingo,flamingo
5060,41,flamingo,flamingo
5061,41,flamingo,flamingo
5062,41,flamingo,flamingo
5063,41,flamingo,flamingo
5064,41,flamingo,flamingo
5065,41,flamingo,flamingo
5066,41,flamingo,flamingo
5067,42,flamingo_head,head of a flamingo
5068,42,flamingo_head,head of a flamingo
5069,42,flamingo_head,head of a flamingo
5070,42,flamingo_head,head of a flamingo
5071,42,flamingo_head,head of a flamingo
5072,42,flamingo_head,head of a flamingo
5073,42,flamingo_head,head of a flamingo
5074,42,flamingo_head,head of a flamingo
5075,42,flamingo_head,head of a flamingo
5076,42,flamingo_head,head of a flamingo
5077,42,flamingo_head,head of a flamingo
5078,42,flamingo_head,head of a flamingo
5079,42,flamingo_head,head of a flamingo
5080,42,flamingo_head,head of a flamingo
5081,42,flamingo_head,head of a flamingo
5082,42,flamingo_head,head of a flamingo
5083,42,flamingo_head,head of a flamingo
5084,42,flamingo_head,head of a flamingo
5085,42,flamingo_head,head of a flamingo
5086,42,flamingo_head,head of a flamingo
5087,42,flamingo_head,head of a flamingo
5088,42,flamingo_head,head of a flamingo
5089,42,flamingo_head,head of a flamingo
5090,42,flamingo_head,head of a flamingo
5091,42,flamingo_head,head of a flamingo
5092,42,flamingo_head,head of a flamingo
5093,42,flamingo_head,head of a flamingo
5094,42,flamingo_head,head of a flamingo
5095,42,flamingo_head,head of a flamingo
5096,42,flamingo_head,head of a flamingo
5097,42,flamingo_head,head of a flamingo
5098,42,flamingo_head,head of a flamingo
5099,42,flamingo_head,head of a flamingo
5100,42,flamingo_head,head of a flamingo
5101,42,flamingo_head,head of a flamingo
5102,42,flamingo_head,head of a flamingo
5103,42,flamingo_head,head of a flamingo
5104,42,flamingo_head,head of a flamingo
5105,42,flamingo_head,head of a flamingo
5106,42,flamingo_head,head of a flamingo
5107,42,flamingo_head,head of a flamingo
5108,42,flamingo_head,head of a flamingo
5109,42,flamingo_head,head of a flamingo
5110,42,flamingo_head,head of a flamingo
5111,42,flamingo_head,head of a flamingo
5112,43,garfield,garfield
5113,43,garfield,garfield
5114,43,garfield,garfield
5115,43,garfield,garfield
5116,43,garfield,garfield
5117,43,garfield,garfield
5118,43,garfield,garfield
5119,43,garfield,garfield
5120,43,garfield,garfield
5121,43,garfield,garfield
5122,43,garfield,garfield
5123,43,garfield,garfield
5124,43,garfield,garfield
5125,43,garfield,garfield
5126,43,garfield,garfield
5127,43,garfield,garfield
5128,43,garfield,garfield
5129,43,garfield,garfield
5130,43,garfield,garfield
5131,43,garfield,garfield
5132,43,garfield,garfield
5133,43,garfield,garfield
5134,43,garfield,garfield
5135,43,garfield,garfield
5136,43,garfield,garfield
5137,43,garfield,garfield
5138,43,garfield,garfield
